Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
epsJ	OdNW_18-Q3-R42-56_BAT3C.379_02315	OdNW_18-Q3-R42-56_BAT3C.379	2315	22.064	281	181	15	3	263	10	272	9.95e-29	118	tig00006408-10-1882170	128642	129613	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV1171.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_843,s:midas_s_1171;	100	1446	KC551764.1.1483 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;uncultured bacterium	96.5	1484	NA	SY
epsJ	OdNW_18-Q3-R42-56_BAT3C.388_00089	OdNW_18-Q3-R42-56_BAT3C.388	89	24.303	251	173	7	3	243	307	550	5.89e-36	143	tig00000590-10-8645360	99202	101274	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV2162.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY
epsJ	OdNW_18-Q3-R42-56_BAT3C.388_00237	OdNW_18-Q3-R42-56_BAT3C.388	237	25.101	247	174	8	3	242	322	564	8.03e-36	142	tig00000590-10-8645360	311988	313844	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV2162.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY
epsJ	OdNW_18-Q3-R42-56_BAT3C.388_02466	OdNW_18-Q3-R42-56_BAT3C.388	2466	21.56	218	148	9	5	204	7	219	6.43e-23	102	tig00896689-10-23573170	712875	713813	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV2162.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY
epsJ	OdNW_18-Q3-R42-56_BAT3C.388_03631	OdNW_18-Q3-R42-56_BAT3C.388	3631	23.622	254	177	5	1	253	9	246	1.47e-53	183	tig00896689-10-23573170	2054231	2055157	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV2162.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY
epsH	OdNW_18-Q3-R42-56_BAT3C.388_03637	OdNW_18-Q3-R42-56_BAT3C.388	3637	23.32	253	169	8	2	248	10	243	5.13e-38	143	tig00896689-10-23573170	2061432	2062379	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV2162.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY
epsJ	OdNW_18-Q3-R42-56_BAT3C.388_03638	OdNW_18-Q3-R42-56_BAT3C.388	3638	26.087	230	154	6	3	220	7	232	8.05e-51	176	tig00896689-10-23573170	2062408	2063382	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV2162.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	99.9	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.2	1552	NA	SY
epsH	OdNW_18-Q3-R42-56_BAT3C.399_00070	OdNW_18-Q3-R42-56_BAT3C.399	70	21.306	291	215	8	1	282	1	286	5.68e-50	174	tig00000285-10-408110	19778	20740	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4355.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:Rhodoferax_ferrireducens;	99.3	1458	AB473883.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;uncultured beta proteobacterium	98.5	1528	0.26951894	SY
epsH	OdNW_18-Q3-R42-56_BAT3C.399_00097	OdNW_18-Q3-R42-56_BAT3C.399	97	21.019	314	193	12	1	286	241	527	4.93e-29	123	tig00001351-10-5624170	6535	8334	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__	ESV4355.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Rhodoferax,s:Rhodoferax_ferrireducens;	99.3	1458	AB473883.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;uncultured beta proteobacterium	98.5	1528	0.26951894	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.277_02226	OdNW_18-Q3-R42-56_BATAC.277	2226	23.305	236	162	6	4	235	2	222	7.4e-57	193	tig00000669-10-8540780	175417	176475	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV263.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.8	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	99.5	1513	0.23723097	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.277_02231	OdNW_18-Q3-R42-56_BATAC.277	2231	20.492	244	170	6	3	245	8	228	6.98e-39	143	tig00000669-10-8540780	180488	181243	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV263.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.8	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	99.5	1513	0.23723097	SY
epsH	OdNW_18-Q3-R42-56_BATAC.277_03922	OdNW_18-Q3-R42-56_BATAC.277	3922	24.803	254	171	5	3	243	6	252	2.25e-44	160	tig00001478-10-5332560	531266	532210	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV263.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.8	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	99.5	1513	0.23723097	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.277_04528	OdNW_18-Q3-R42-56_BATAC.277	4528	20.238	252	174	8	7	237	5	250	2.71e-22	100	tig00013744-10-612190	2923	3837	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5518;g__UBA5518;s__	ESV263.1455;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Spongiibacteraceae,g:BD1-7_clade,s:midas_s_263;	99.8	1455	FPLP01001147.11.1523 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;metagenome	99.5	1513	0.23723097	SY
epsH	OdNW_18-Q3-R42-56_BATAC.352_00100	OdNW_18-Q3-R42-56_BATAC.352	100	20.724	304	218	9	3	294	76	368	5.42e-43	162	tig00000997-10-6353310	125773	127470	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_00101	OdNW_18-Q3-R42-56_BATAC.352	101	23.288	219	151	6	3	217	72	277	3.93e-38	148	tig00000997-10-6353310	127482	129287	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_00212	OdNW_18-Q3-R42-56_BATAC.352	212	22.337	291	190	7	3	271	5	281	7.58e-51	177	tig00000997-10-6353310	264634	265617	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_00214	OdNW_18-Q3-R42-56_BATAC.352	214	22.605	261	190	6	4	261	2	253	1.33e-37	143	tig00000997-10-6353310	266442	267491	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_00215	OdNW_18-Q3-R42-56_BATAC.352	215	21.212	264	183	7	3	264	6	246	4.71e-44	158	tig00000997-10-6353310	267491	268411	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsH	OdNW_18-Q3-R42-56_BATAC.352_00390	OdNW_18-Q3-R42-56_BATAC.352	390	23.288	219	130	5	8	213	5	198	1.12e-23	104	tig00000997-10-6353310	484513	485376	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_02527	OdNW_18-Q3-R42-56_BATAC.352	2527	23.502	217	144	10	4	210	1	205	2.03e-22	101	tig00006346-10-1421800	49733	50635	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_02600	OdNW_18-Q3-R42-56_BATAC.352	2600	24.082	245	171	8	5	245	6	239	6.71e-32	127	tig00006346-10-1421800	135105	136070	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_02793	OdNW_18-Q3-R42-56_BATAC.352	2793	22.222	216	154	6	4	217	2	205	1.01e-40	148	tig00007554-10-1342590	42584	43324	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.352_02795	OdNW_18-Q3-R42-56_BATAC.352	2795	20.8	250	183	7	1	238	1	247	8.13e-38	142	tig00007554-10-1342590	44838	45746	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1715;g__;s__	ESV9344.1444;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Marinifilaceae,g:midas_g_9344,s:midas_s_9344;	99.4	1444	KC758901.1.1392 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;uncultured;uncultured bacterium	91.5	1392	0.15517905	SY
epsH	OdNW_18-Q3-R42-56_BATAC.378_00594	OdNW_18-Q3-R42-56_BATAC.378	594	24.571	175	119	5	5	174	12	178	5.6e-25	106	tig00003644-10-2343220	64226	64978	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV9223.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_9223;	100	1432	JN391681.1.1475 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.7	1475	0.32902288	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.378_01047	OdNW_18-Q3-R42-56_BATAC.378	1047	21.2	250	184	6	1	246	1	241	1.99e-44	160	tig00004524-10-2492280	5162	6166	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV9223.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_9223;	100	1432	JN391681.1.1475 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.7	1475	0.32902288	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.378_01300	OdNW_18-Q3-R42-56_BATAC.378	1300	22.097	267	184	7	2	259	1	252	3.63e-47	166	tig00004875-10-2312460	7574	8503	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV9223.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_9223;	100	1432	JN391681.1.1475 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.7	1475	0.32902288	SY
epsH	OdNW_18-Q3-R42-56_BATAC.378_01311	OdNW_18-Q3-R42-56_BATAC.378	1311	23.413	252	169	7	1	242	1	238	1.33e-31	126	tig00004875-10-2312460	19473	20432	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV9223.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_9223;	100	1432	JN391681.1.1475 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.7	1475	0.32902288	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.378_02488	OdNW_18-Q3-R42-56_BATAC.378	2488	21.721	244	173	7	2	242	5	233	2.9e-50	173	tig00006207-10-1799040	5448	6224	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV9223.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_9223;	100	1432	JN391681.1.1475 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.7	1475	0.32902288	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.378_03814	OdNW_18-Q3-R42-56_BATAC.378	3814	24.194	248	178	8	2	245	1	242	1.77e-51	189	tig00219990-10-910180	11861	14812	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__	ESV9223.1432;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ca_Villigracilis,s:midas_s_9223;	100	1432	JN391681.1.1475 Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;uncultured bacterium	99.7	1475	0.32902288	SY
epsH	OdNW_18-Q3-R42-56_BATAC.385_00276	OdNW_18-Q3-R42-56_BATAC.385	276	22.115	104	72	2	36	130	36	139	9.52e-11	67.6	tig00001780-10-5106220	243810	244667	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsH	OdNW_18-Q3-R42-56_BATAC.385_00403	OdNW_18-Q3-R42-56_BATAC.385	403	20.69	145	111	2	2	142	3	147	1.43e-21	94.9	tig00001780-10-5106220	342786	343241	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.385_00425	OdNW_18-Q3-R42-56_BATAC.385	425	29.493	217	144	4	2	218	1	208	3.13e-55	189	tig00001780-10-5106220	361431	362513	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.385_00426	OdNW_18-Q3-R42-56_BATAC.385	426	32.982	285	183	4	3	287	4	280	1.03e-60	201	tig00001780-10-5106220	362530	363429	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.385_00427	OdNW_18-Q3-R42-56_BATAC.385	427	28.866	194	125	3	4	197	1	181	3.49e-50	171	tig00001780-10-5106220	363533	364120	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.385_00457	OdNW_18-Q3-R42-56_BATAC.385	457	24.747	198	129	6	2	197	1	180	2.99e-36	137	tig00001780-10-5106220	392523	393308	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsH	OdNW_18-Q3-R42-56_BATAC.385_00466	OdNW_18-Q3-R42-56_BATAC.385	466	21.875	128	90	3	8	125	22	149	0.000215	49	tig00001780-10-5106220	401216	402220	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsH	OdNW_18-Q3-R42-56_BATAC.385_00485	OdNW_18-Q3-R42-56_BATAC.385	485	24.299	107	79	1	5	109	2	108	6.69e-15	75.7	tig00001780-10-5106220	416777	417118	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsH	OdNW_18-Q3-R42-56_BATAC.385_01536	OdNW_18-Q3-R42-56_BATAC.385	1536	21.795	156	107	5	1	141	1	156	4.74e-16	81.4	tig00005156-10-2605540	172986	173603	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.385_03102	OdNW_18-Q3-R42-56_BATAC.385	3102	25.472	106	77	2	5	109	3	107	1.85e-21	93.3	tig00031315-10-378030	27848	28198	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	ESV8422.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_3560;	99.2	1436	JQ815859.1.1477 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;uncultured bacterium	95.9	1478	0.07715287	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.395_00611	OdNW_18-Q3-R42-56_BATAC.395	611	20.707	198	138	6	7	203	6	185	2.64e-13	74.4	tig00001428-10-5938330	585622	586326	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__	ESV2587.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_536,g:midas_g_536,s:midas_s_1785;	99.7	1447	KP717515.1.1485 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;uncultured bacterium	99.5	1485	NA	SY
epsJ	OdNW_18-Q3-R42-56_BATAC.395_01432	OdNW_18-Q3-R42-56_BATAC.395	1432	22.886	201	131	9	6	205	4	181	2.8e-26	109	tig00003024-10-4357140	37511	38221	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA7236;s__	ESV2587.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:midas_f_536,g:midas_g_536,s:midas_s_1785;	99.7	1447	KP717515.1.1485 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;uncultured;uncultured bacterium	99.5	1485	NA	SY
