Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
bcsY	Skiv_18-Q3-R9-52_BAT3C.268_00540	Skiv_18-Q3-R9-52_BAT3C.268	540	20.937	363	243	7	28	350	8	366	6.83e-36	140	tig00000424-10-15552830	664688	665824	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV1225.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_1225;	100	1446	FPLM01007072.1.1501 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.7	1501	0.20111585	MOD
bcsY	Skiv_18-Q3-R9-52_BAT3C.268_00995	Skiv_18-Q3-R9-52_BAT3C.268	995	20.107	373	243	9	27	357	7	366	5.88e-36	140	tig00000424-10-15552830	1214651	1215772	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV1225.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_1225;	100	1446	FPLM01007072.1.1501 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.7	1501	0.20111585	MOD
bcsCII	Skiv_18-Q3-R9-52_BAT3C.331_00329	Skiv_18-Q3-R9-52_BAT3C.331	329	21.754	285	220	2	403	686	8	290	2.86e-14	83.8	tig00003985-10-4606550	292739	294364	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV275.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_116;	99.9	1467	JN981942.1.1518 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured actinobacterium	98	1522	0.16814893	Export
bcsCII	Skiv_18-Q3-R9-52_BAT3C.331_00911	Skiv_18-Q3-R9-52_BAT3C.331	911	20.798	351	249	5	400	749	32	354	3.27e-05	54.2	tig00009321-10-2238650	23885	25111	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV275.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_116;	99.9	1467	JN981942.1.1518 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured actinobacterium	98	1522	0.16814893	Export
bcsCII	Skiv_18-Q3-R9-52_BAT3C.331_01433	Skiv_18-Q3-R9-52_BAT3C.331	1433	20.478	293	206	5	84	374	522	789	0.000637	50.6	tig00287021-10-1095380	82402	84927	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV275.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_116;	99.9	1467	JN981942.1.1518 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured actinobacterium	98	1522	0.16814893	Export
bcsCII	Skiv_18-Q3-R9-52_BAT3C.331_01949	Skiv_18-Q3-R9-52_BAT3C.331	1949	21.091	275	203	5	393	663	310	574	4.06e-10	70.7	tig00287023-10-22663780	502937	505006	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV275.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_116;	99.9	1467	JN981942.1.1518 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured actinobacterium	98	1522	0.16814893	Export
bcsCII	Skiv_18-Q3-R9-52_BAT3C.331_03036	Skiv_18-Q3-R9-52_BAT3C.331	3036	20.333	300	226	5	412	707	404	694	5.76e-14	83.4	tig00287023-10-22663780	1665476	1667656	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV275.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_116;	99.9	1467	JN981942.1.1518 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured actinobacterium	98	1522	0.16814893	Export
bcsABII-A	Skiv_18-Q3-R9-52_BAT3C.50_03560	Skiv_18-Q3-R9-52_BAT3C.50	3560	20.339	413	311	7	73	482	22	419	1.91e-38	158	tig01148459-10-9459340	859892	861496	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__UBA4408;g__UBA4408;s__	ESV2697.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:LiUU-11-161,g:midas_g_1247,s:midas_s_1247;	99.9	1445	FPLS01010590.16.1518 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;LiUU-11-161;metagenome	99.7	1503	0.29953882	SY
bcsY	Skiv_18-Q3-R9-52_BAT3C.518_00315	Skiv_18-Q3-R9-52_BAT3C.518	315	20.472	127	81	4	57	180	2	111	6.99e-13	70.3	tig00002509-10-6980100	321441	321788	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__	ESV283.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_283,s:midas_s_283;	98.8	1446	FPLP01004264.2.1479 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	98.6	1481	NA	MOD
bcsCII	Skiv_18-Q3-R9-52_BAT3C.518_01791	Skiv_18-Q3-R9-52_BAT3C.518	1791	20.539	297	208	4	226	521	441	710	1.58e-19	101	tig00008149-10-2429240	117022	119166	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__	ESV283.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_283,s:midas_s_283;	98.8	1446	FPLP01004264.2.1479 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;metagenome	98.6	1481	NA	Export
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.164_01157	Skiv_18-Q3-R9-52_BATAC.164	1157	21.053	456	327	11	104	534	8	455	1.48e-94	320	tig00000199-10-27447060	1317788	1319260	+	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV1784.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_945,s:midas_s_1784;	100	1458	KP717521.1.1492 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;uncultured bacterium	96.8	1496	0.13641492	SY
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.176_01722	Skiv_18-Q3-R9-52_BATAC.176	1722	30.207	725	486	13	799	1511	41	757	0	808	tig00025195-10-609250	30629	32911	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__UBA7399;s__	ESV411.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Gallionellaceae,g:Nitrotoga,s:midas_s_181;	99.2	1466	FJ230908.1.1504 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Candidatus Nitrotoga;uncultured bacterium	99.1	1508	0.42965484	SY
bcsCII	Skiv_18-Q3-R9-52_BATAC.176_01724	Skiv_18-Q3-R9-52_BATAC.176	1724	22.872	564	410	10	106	656	1	552	9.76e-106	352	tig00025195-10-609250	34216	35961	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__UBA7399;s__	ESV411.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Gallionellaceae,g:Nitrotoga,s:midas_s_181;	99.2	1466	FJ230908.1.1504 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Candidatus Nitrotoga;uncultured bacterium	99.1	1508	0.42965484	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.176_01725	Skiv_18-Q3-R9-52_BATAC.176	1725	22.661	684	444	17	692	1307	1	667	0	589	tig00025195-10-609250	35993	38047	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__UBA7399;s__	ESV411.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Gallionellaceae,g:Nitrotoga,s:midas_s_181;	99.2	1466	FJ230908.1.1504 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Candidatus Nitrotoga;uncultured bacterium	99.1	1508	0.42965484	Export
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.176_01730	Skiv_18-Q3-R9-52_BATAC.176	1730	51.74	431	208	0	26	456	138	568	4.95e-155	489	tig00025195-10-609250	40291	42120	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__UBA7399;s__	ESV411.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Gallionellaceae,g:Nitrotoga,s:midas_s_181;	99.2	1466	FJ230908.1.1504 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Candidatus Nitrotoga;uncultured bacterium	99.1	1508	0.42965484	SY
bcsCII	Skiv_18-Q3-R9-52_BATAC.176_03040	Skiv_18-Q3-R9-52_BATAC.176	3040	20.942	382	269	10	372	734	548	915	7.44e-19	99.6	tig01149147-10-1501500	137830	140742	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__UBA7399;s__	ESV411.1462;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Gallionellaceae,g:Nitrotoga,s:midas_s_181;	99.2	1466	FJ230908.1.1504 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Candidatus Nitrotoga;uncultured bacterium	99.1	1508	0.42965484	Export
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.232_00251	Skiv_18-Q3-R9-52_BATAC.232	251	20.44	318	231	8	97	404	5	310	6.2e-54	197	tig00003054-10-5803810	208424	209356	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV142.1441;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_142,s:midas_s_142;	99.6	1442	JQ624281.1.1490 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Bacteroidetes bacterium	97.5	1490	NA	SY
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.286_00494	Skiv_18-Q3-R9-52_BATAC.286	494	21.77	418	282	14	93	495	3	390	8.3e-28	124	tig00002208-10-6865150	493940	495190	-	d__Bacteria;p__AABM5-125-24;c__;o__;f__;g__;s__	ESV1769.1445;tax=d:Bacteria,p:Fibrobacteres,c:Chitinivibrionia,o:midas_o_1477,f:midas_f_1477,g:midas_g_1477,s:midas_s_1477;	99.9	1445	KJ807890.1.1487 Bacteria;Fibrobacterota;Chitinivibrionia;uncultured;uncultured bacterium	99.5	1487	0.07899022	SY
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.286_02484	Skiv_18-Q3-R9-52_BATAC.286	2484	24.062	320	224	9	73	380	57	369	2.1e-13	81.3	tig00024906-10-697130	38429	40198	-	d__Bacteria;p__AABM5-125-24;c__;o__;f__;g__;s__	ESV1769.1445;tax=d:Bacteria,p:Fibrobacteres,c:Chitinivibrionia,o:midas_o_1477,f:midas_f_1477,g:midas_g_1477,s:midas_s_1477;	99.9	1445	KJ807890.1.1487 Bacteria;Fibrobacterota;Chitinivibrionia;uncultured;uncultured bacterium	99.5	1487	0.07899022	SY
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.294_02047	Skiv_18-Q3-R9-52_BATAC.294	2047	23.301	309	208	8	139	437	45	334	3.17e-12	77.4	tig00287010-10-20193210	771414	772892	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV56.1459;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_56,s:midas_s_56;	99.9	1459	FPLP01011642.15.1487 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	99.3	1477	NA	SY
bcsY	Skiv_18-Q3-R9-52_BATAC.296_00733	Skiv_18-Q3-R9-52_BATAC.296	733	20.359	167	111	5	209	353	1	167	2.34e-14	76.1	tig00002745-10-6737060	666999	667505	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV157.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_157;	99.8	1453	GQ396974.1.1496 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;uncultured bacterium	97.7	1496	NA	MOD
bcsCII	Skiv_18-Q3-R9-52_BATAC.318_02144	Skiv_18-Q3-R9-52_BATAC.318	2144	21.283	343	242	7	484	824	6	322	6.28e-30	134	tig00003487-10-5912240	555537	557855	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JOSHI-001;s__	ESV1051.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:midas_g_81,s:midas_s_202;	99.7	1451	FPLP01003890.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;metagenome	99.2	1511	0.22492	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.318_02285	Skiv_18-Q3-R9-52_BATAC.318	2285	20.115	348	259	7	472	807	101	441	0.000103	53	tig00003533-10-3553820	129505	130836	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JOSHI-001;s__	ESV1051.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:midas_g_81,s:midas_s_202;	99.7	1451	FPLP01003890.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;metagenome	99.2	1511	0.22492	Export
bcsY	Skiv_18-Q3-R9-52_BATAC.318_05675	Skiv_18-Q3-R9-52_BATAC.318	5675	22.222	351	234	7	30	356	28	363	7.54e-19	93	tig00287629-10-6817760	521285	522409	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JOSHI-001;s__	ESV1051.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:midas_g_81,s:midas_s_202;	99.7	1451	FPLP01003890.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;uncultured;metagenome	99.2	1511	0.22492	MOD
bcsCII	Skiv_18-Q3-R9-52_BATAC.351_00149	Skiv_18-Q3-R9-52_BATAC.351	149	20.939	277	194	3	224	487	371	635	2.51e-07	61.9	tig00000816-10-13021050	143134	145140	-	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	100	1411	HM007527.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.5	1470	NA	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.351_00756	Skiv_18-Q3-R9-52_BATAC.351	756	21.853	421	297	6	348	765	13	404	4.47e-24	115	tig00000816-10-13021050	714999	716990	-	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	100	1411	HM007527.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.5	1470	NA	Export
bcsY	Skiv_18-Q3-R9-52_BATAC.354_03219	Skiv_18-Q3-R9-52_BATAC.354	3219	22.115	104	80	1	23	125	11	114	2.44e-06	51.9	tig00022564-10-833380	4861	5211	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__	ESV3558.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_1363,s:midas_s_1657;	99.4	1445	DQ066988.1.1378 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;uncultured bacterium	99.2	1378	0.08621664	MOD
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_00068	Skiv_18-Q3-R9-52_BATAC.396	68	21.959	296	208	8	372	655	293	577	0.000118	53	tig00001387-10-175670	7187	8920	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsABII-A	Skiv_18-Q3-R9-52_BATAC.396_00856	Skiv_18-Q3-R9-52_BATAC.396	856	34.862	1483	871	28	27	1484	20	1432	0	1356	tig00002691-10-6419970	11117	15502	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	SY
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_00858	Skiv_18-Q3-R9-52_BATAC.396	858	20.839	715	485	12	655	1307	670	1365	6.21e-80	295	tig00002691-10-6419970	16641	20810	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_01712	Skiv_18-Q3-R9-52_BATAC.396	1712	20.216	371	254	8	352	685	489	854	4.67e-23	113	tig00003208-10-5214800	195792	198356	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_02724	Skiv_18-Q3-R9-52_BATAC.396	2724	23.162	272	201	5	373	642	306	571	2.53e-11	74.6	tig00003647-10-4499250	259866	261581	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_03344	Skiv_18-Q3-R9-52_BATAC.396	3344	21.631	282	190	8	330	594	26	293	4.02e-05	53.8	tig00005567-10-4415350	164165	165136	-	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsY	Skiv_18-Q3-R9-52_BATAC.396_04175	Skiv_18-Q3-R9-52_BATAC.396	4175	22.879	389	246	12	9	368	30	393	3.02e-45	165	tig00011640-10-882720	54344	55540	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	MOD
bcsY	Skiv_18-Q3-R9-52_BATAC.396_04176	Skiv_18-Q3-R9-52_BATAC.396	4176	22.973	370	240	9	25	355	10	373	1.8e-45	166	tig00011640-10-882720	55488	56651	-	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	MOD
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_04733	Skiv_18-Q3-R9-52_BATAC.396	4733	20.074	269	188	8	607	869	554	801	2.88e-10	71.5	tig00287404-10-10361150	27998	30412	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_05353	Skiv_18-Q3-R9-52_BATAC.396	5353	20.701	314	233	5	377	684	315	618	1.93e-12	78	tig00287404-10-10361150	749308	751173	-	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsCII	Skiv_18-Q3-R9-52_BATAC.396_05702	Skiv_18-Q3-R9-52_BATAC.396	5702	20.11	363	262	5	526	886	40	376	1.85e-21	107	tig00287406-10-1151820	102293	104506	+	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__UBA690;s__	ESV675.1421;tax=d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales,f:Solibacteraceae_Subgroup_3,g:Paludibaculum,s:midas_s_675;	99.9	1421	HQ538631.1.1460 Bacteria;Acidobacteriota;Acidobacteriae;Paludibaculum;uncultured bacterium	94.5	1460	0.14906095	Export
bcsY	Skiv_18-Q3-R9-52_BATAC.474_00265	Skiv_18-Q3-R9-52_BATAC.474	265	20.118	169	107	3	27	176	10	169	2.03e-20	93	tig00001082-10-11051160	213095	213604	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	ESV3714.1449;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_3714;	99.7	1449	FPLS01008651.21.1524 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;metagenome	96.9	1504	0.064640865	MOD
bcsY	Skiv_18-Q3-R9-52_BATAC.52_01546	Skiv_18-Q3-R9-52_BATAC.52	1546	23.599	339	229	9	25	354	21	338	4.53e-38	145	tig00007198-10-2887380	46732	47748	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Piscinibacter;s__	ESV444.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Piscinibacter,s:Piscinibacter_aquaticus;	99.7	1452	AY662010.1.1521 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Piscinibacter;uncultured bacterium	99.4	1522	NA	MOD
bcsCII	Skiv_18-Q3-R9-52_BATAC.52_02301	Skiv_18-Q3-R9-52_BATAC.52	2301	21.591	264	182	5	79	342	1	239	2.32e-09	67.6	tig00009931-10-1895250	64993	66357	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Piscinibacter;s__	ESV444.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Piscinibacter,s:Piscinibacter_aquaticus;	99.7	1452	AY662010.1.1521 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Piscinibacter;uncultured bacterium	99.4	1522	NA	Export
